"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"455","Marlon Adriano Prezotti","marlon","Marlon","https://s.glbimg.com/es/sde/f/2019/03/22/165ca899b89d297dde03eeab3ad9dee7_FORMATO.png",88427,23,356,"mei","Nulo",0,2.95,0,0.35,"Fortaleza",2019
"456","Éverson Felipe Marques Pires","everson","Éverson","https://s.glbimg.com/es/sde/f/2019/03/28/83ec5c765fe26cff5158a6e6b1d55061_FORMATO.png",72294,23,277,"gol","Provável",11.4,9.58,1.18,3.46,"Santos",2019
"457","Luiz Otávio Anacleto Leandro","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2019/03/28/731bd0c1760d7e08394c9726255ba348_FORMATO.png",72359,23,354,"zag","Contundido",0,9,0,1.62,"Ceará",2019
"458","Gabriel Dias de Oliveira","gabriel-dias","Gabriel Dias","https://s.glbimg.com/es/sde/f/2019/03/22/4d0e23087bc533d8757c980cbd598eee_FORMATO.png",88368,23,356,"mei","Provável",-1.5,3.72,-0.61,1.65,"Fortaleza",2019
"459","Jonatan David Gomez Ospina","jonatan-gomez","Jonatan Gomez","https://s.glbimg.com/es/sde/f/2019/06/05/9f3a5b8b8f548ddf62d596532896c337_FORMATO.png",94857,23,341,"mei","Provável",15.2,7.48,2.12,4.82,"CSA",2019
"460","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2019/03/22/c0caa3f398373f554d289ace20f955ec_FORMATO.png",72372,23,356,"gol","Contundido",0,8.2,0,3.33,"Fortaleza",2019
"461","Vinicius Rodolfo de Souza Oliveira","vinicius-tanque","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",88651,23,263,"ata","Provável",-1.8,0.87,-0.32,-1.2,"Botafogo",2019
"462","Rodrigo Oliveira Lindoso","rodrigo-lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2019/09/19/818f872bdf2e62a1bd0a9dab332b5fd7_FORMATO.png",72362,23,285,"mei","Provável",7,11.06,0.23,6.38,"Internacional",2019
"463","Fernando Diniz Silva","fernando-diniz","Fernando Diniz","https://s.glbimg.com/es/sde/f/2019/10/03/6d8ae397f0417ad0faa735bc5f9c21d5_FORMATO.png",72391,23,276,"tec","Provável",4.34,7.04,0,3.03,"São Paulo",2019
"464","Bruno Sávio da Silva","bruno-savio","Bruno Sávio","https://s.glbimg.com/es/sde/f/2019/07/18/3c124f6b21b643f148772b78affd6772_FORMATO.png",89101,23,314,"ata","Nulo",0,2.22,0,1.63,"Avaí",2019
"465","Leandro Carvalho da Silva","leandro-carvalho","Leandro Carvalho","https://s.glbimg.com/es/sde/f/2019/05/30/7d4922940f5a9f9151b4ed1421f520e9_FORMATO.png",88669,23,354,"ata","Provável",2.8,10.65,0.47,3.42,"Ceará",2019
"466","Iago Justen Maidana Martins","iago-maidana","Iago Maidana","https://s.glbimg.com/es/sde/f/2018/05/07/211b2cfc9413080da0e36bac586628df_FORMATO.png",89226,23,282,"zag","Provável",0.5,3.77,-1.32,4,"Atlético-MG",2019
"467","Celsonil Santos de Macedo Junior ","celsinho","Celsinho","https://s.glbimg.com/es/sde/f/2019/03/23/8e0cf56b709151b2440313376e51f0c5_FORMATO.png",72494,23,341,"lat","Nulo",0,3.07,0,1.3,"CSA",2019
"468","Juan Francisco Torres Belén","juanfran","Juanfran","https://s.glbimg.com/es/sde/f/2019/08/09/3bd5a8ba6743da05e2eefc2c5140722d_FORMATO.png",72620,23,276,"lat","Provável",1.2,10.8,-1.06,3.71,"São Paulo",2019
"469","Vitor Hugo Franchescoli de Souza","vitor-hugo","Vitor Hugo","https://s.glbimg.com/es/sde/f/2019/08/01/10d95e2af722b1c1c76a7fe3c403de16_FORMATO.png",72605,23,275,"zag","Provável",3.4,6.83,0.41,2.43,"Palmeiras",2019
"470","Gerson Santos da Silva","gerson","Gerson","https://s.glbimg.com/es/sde/f/2019/07/12/fb77632343b3c3c741779b90b58cb74b_FORMATO.png",89256,23,262,"mei","Provável",3.7,9.53,-0.57,4.58,"Flamengo",2019
"471","Leonardo Felipe Valencia Rossel","leonardo-valencia","Leonardo Valencia","https://s.glbimg.com/es/sde/f/2019/03/22/92598d9c96fb60c7bb5e624f97b32f21_FORMATO.png",91508,23,263,"mei","Nulo",1.4,3.6,0.13,0.74,"Botafogo",2019
"472","Luiz Adriano de Souza da Silva","luiz-adriano","Luiz Adriano","https://s.glbimg.com/es/sde/f/2019/08/09/03390afe55e2bf08d4cb4d0da02c7b39_FORMATO.png",72772,23,275,"ata","Nulo",0,6.19,0,3.17,"Palmeiras",2019
"473","Jean Carlos de Souza Irmer","jean","Jean","https://s.glbimg.com/es/sde/f/2019/03/22/8384f77b74efecba7c81cb62ba4392f6_FORMATO.png",89150,23,263,"mei","Nulo",0,3.57,0,0.93,"Botafogo",2019
"474","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2019/05/23/605fd3e976ffe9b529d0208eb32fa15b_FORMATO.png",73281,23,264,"mei","Nulo",0,7,0,0,"Corinthians",2019
"475","Argélico Fucks","argel-fucks","Argel Fucks","https://s.glbimg.com/es/sde/f/2019/07/03/cdd47cd362cfe3cf486b63644ffb552d_FORMATO.png",73317,23,341,"tec","Provável",4.79,6.93,0.49,3.17,"CSA",2019
"476","João Pedro Maturano dos Santos","joao-pedro","João Pedro ","https://s.glbimg.com/es/sde/f/2019/07/30/795572e7a0b1c89ba19f9af6ad365216_FORMATO.png",89273,23,265,"lat","Nulo",0,4.89,0,4.7,"Bahia",2019
"477","Gustavo Campanharo","gustavo-campanharo","Gustavo Campanharo","https://s.glbimg.com/es/sde/f/2019/03/26/9799555064b37105b45b0acc0e54c2b7_FORMATO.png",72497,23,315,"mei","Provável",0.9,6.12,-0.11,4.33,"Chapecoense",2019
"478","Robert Abel Arboleda Escobar","arboleda","Arboleda","https://s.glbimg.com/es/sde/f/2019/04/01/8b22d106ccba1278e3e4a6b89e76eab0_FORMATO.png",91573,23,276,"zag","Suspenso",2.2,6.57,-0.49,2.05,"São Paulo",2019
"479","Marco Aurélio de Oliveira Breves","marcao","Marcão","https://s.glbimg.com/es/sde/f/2019/08/19/a82fef08b06cc512020f41628fd14b56_FORMATO.png",73476,23,266,"tec","Provável",4.15,6.57,0.19,4.18,"Fluminense",2019
"480","Giovanny Bariani Marques","giovanny","Giovanny ","https://s.glbimg.com/es/sde/f/2019/03/26/0622726518f8a75c36ac5bb8486510c4_FORMATO.png",92085,23,290,"ata","Nulo",0,1.24,0,-1.6,"Goiás",2019
"481","Wanderson de Jesus Martins","caju","Caju","https://s.glbimg.com/es/sde/f/2018/05/23/d542d3f59d1525cd33fbcc9032b3f111_FORMATO.png",89342,23,277,"lat","Nulo",0,3,0,0,"Santos",2019
"482","Saulo Ferreira Silva Nascimento","saulo","Saulo","https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png",89492,23,263,"gol","Nulo",0,3,0,0,"Botafogo",2019
"483","Samuel Xavier Brito","samuel-xavier","Samuel Xavier","https://s.glbimg.com/es/sde/f/2019/03/28/a19b59f7d716d5610181d660801756b6_FORMATO.png",73384,23,354,"lat","Provável",4.1,12.5,0.71,3.46,"Ceará",2019
"484","Ramón Martínez López","ramon-martinez","Ramón Martínez","https://s.glbimg.com/es/sde/f/2019/06/14/f452299e051661e5307fd72b085fcdcc_FORMATO.png",92155,23,282,"mei","Nulo",0,4.73,0,1.78,"Atlético-MG",2019
"485","Lucas Fernandes da Silva","lucas-fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2018/08/23/9551a9d9ca9245ef1e854e865d0e50bd_FORMATO.png",94931,23,276,"mei","Nulo",0,2,0,0,"São Paulo",2019
"486","Éderson Alves Ribeiro Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2019/03/22/24b700fe4f2c7138597131364bc2d2d4_FORMATO.png",73446,23,356,"ata","Nulo",0,6,0,0,"Fortaleza",2019
"487","Andre Luis da Costa Alfredo","andre-luis","André Luís","https://s.glbimg.com/es/sde/f/2019/06/14/e5185b4b8ca27b490315869d17077e90_FORMATO.png",92146,23,356,"ata","Provável",2,4.47,-0.13,2.1,"Fortaleza",2019
"488","Rafael Vaz dos Santos","rafael-vaz","Rafael Vaz","https://s.glbimg.com/es/sde/f/2019/03/26/2893d827588a8a8150dbe4d07ec4e480_FORMATO.png",73421,23,290,"zag","Provável",7.1,12.86,0.24,5.45,"Goiás",2019
"489","Igor Rabello da Costa","igor-rabello","Igor Rabello","https://s.glbimg.com/es/sde/f/2019/05/28/31576151f911825460540e32249a6735_FORMATO.png",89493,23,282,"zag","Provável",-0.3,8.51,-0.02,2.31,"Atlético-MG",2019
"490","José Carlos Ferreira Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2019/07/08/6bee46606625768114c3a7c4f48ecde5_FORMATO.png",92182,23,265,"zag","Provável",2.4,6.06,-0.41,3.96,"Bahia",2019
"491","Raul Lô Gonçalves","raul","Raul","https://s.glbimg.com/es/sde/f/2018/09/27/cff54b0c5b12cb5f18cd3ca9292e3511_FORMATO.png",92496,23,267,"mei","Provável",0,7.85,0,4.63,"Vasco",2019
"492","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2019/09/16/470eb61e2a5cfe5b1cbe1bb955a0d0af_FORMATO.png",89883,23,266,"mei","Nulo",0,2.6,0,1.5,"Fluminense",2019
"493","Odair Hellmann","odair-hellmann","Odair Hellmann","https://s.glbimg.com/es/sde/f/2019/05/16/f54cba4fa38d6b6985012bc37f16a698_FORMATO.png",92273,23,285,"tec","Provável",3.55,11.26,0.06,4.3,"Internacional",2019
"494","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2019/03/30/e3a2125216bf497937a96f974e95aacd_FORMATO.png",91607,23,293,"ata","Provável",5.7,13.34,-0.23,5.25,"Athlético-PR",2019
"495","Luccas Claro dos Santos","luccas-claro","Luccas Claro","https://s.glbimg.com/es/sde/f/2019/09/18/7a3422e868242f542e08d9bd8d472869_FORMATO.png",73465,23,266,"zag","Nulo",0,3,0,0,"Fluminense",2019
"496","Bruno Henrique Pinto","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2019/04/26/195ab3662b5fad11e635fd74d6a2f401_FORMATO.png",90285,23,262,"ata","Provável",17.7,21.91,2.84,6.59,"Flamengo",2019
"497","Gustavo Henrique Ferrareis","gustavo-ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2019/07/02/fda6a393b916b8422ff410f559b39735_FORMATO.png",89815,23,314,"mei","Nulo",0,3.21,0,0.74,"Avaí",2019
"498","Luiz Antonio Ferreira Rodrigues","felipe","Felipe","https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png",91733,23,356,"mei","Provável",-0.4,5.98,0.29,2.43,"Fortaleza",2019
"499","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png",90061,23,315,"lat","Provável",0,12.94,0,3.73,"Chapecoense",2019
"500","David de Duarte Macedo","david-duarte","David Duarte","https://s.glbimg.com/es/sde/f/2019/03/26/cfafe9f57bd3c0e32edd4416b3449331_FORMATO.png",91772,23,290,"zag","Contundido",0,8.03,0,2.92,"Goiás",2019
"501","Marcílio Florêncio Mota Filho","nino","Nino","https://s.glbimg.com/es/sde/f/2019/09/16/32a99ea5b65d641f4552626c5369e377_FORMATO.png",91708,23,266,"zag","Provável",6.5,4.62,0.93,2.61,"Fluminense",2019
"502","Yago da Silva Rocha","yago-rocha","Yago Rocha","https://s.glbimg.com/es/sde/f/2019/09/24/7e48547a37afdf9a28ba9dcfa09bec0a_FORMATO.png",90118,23,290,"lat","Provável",9.2,2.76,1.01,1.85,"Goiás",2019
"503","Caíque França Godoy","caique-franca","Caíque França","https://s.glbimg.com/es/sde/f/2019/05/23/2fe6e1e07de6a69ffa395b217210bff4_FORMATO.png",91808,23,264,"gol","Nulo",0,3,0,0,"Corinthians",2019
"504","Matheus Alves da Silva Cardoso","matheus-alves","Matheus Alves","https://s.glbimg.com/es/sde/f/2019/03/26/de03c48f1b1b556b4876bcb937977dfa_FORMATO.png",91712,23,290,"gol","Nulo",0,1,0,0,"Goiás",2019
"505","Kevin Peterson dos Santos Silva","kevin","Kevin ","https://s.glbimg.com/es/sde/f/2019/03/26/c942f5741d6801ac46caaa38525ff433_FORMATO.png",91888,23,290,"lat","Nulo",0,6.04,0,1.97,"Goiás",2019
"506","Júlio César Godinho Catole","julinho","Julinho","https://s.glbimg.com/es/sde/f/2019/02/18/cf3d8eab528cc3bf388f557c9134576c_FORMATO.png",73501,23,314,"mei","Nulo",0,1.68,0,0.53,"Avaí",2019
"507","João Paulo Queiroz Moraes","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/05/28/671c3b3efc5261759fafb29e693464ce_FORMATO.jpeg",91972,23,354,"ata","Contundido",0,3,0,0,"Ceará",2019
"508","Mauro Joel Carli","joel-carli","Joel Carli","https://s.glbimg.com/es/sde/f/2019/03/22/5b148a93fa4bc73fb9ad91009dde28c2_FORMATO.png",93414,23,263,"zag","Suspenso",-1,5.97,-0.2,1.63,"Botafogo",2019
"509","Thiago Nascimento dos Santos","thiago-santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2019/05/08/d6ea24feb54f6ea2b6f7eb5c8ed0c4da_FORMATO.png",93151,23,315,"ata","Contundido",0,3,0,0,"Chapecoense",2019
"510","Renato Kayzer de Souza","renato-kayzer","Renato Kayzer","https://s.glbimg.com/es/sde/f/2019/07/23/32064f0a35c4c96bb12531c867d36125_FORMATO.png",92696,23,315,"ata","Provável",3.7,2.54,0.68,1.21,"Chapecoense",2019
"511","Fernando Medeiros da Silva","fernando-medeiros","Fernando Medeiros","https://s.glbimg.com/es/sde/f/2019/02/27/d7d62e276bd5101031417c8ab4f7e691_FORMATO.png",92841,23,265,"mei","Nulo",0,2,0,0,"Bahia",2019
"512","Wellington Silva Sanches Aguiar","wellington-nem","Wellington Nem","https://s.glbimg.com/es/sde/f/2019/08/06/eed31b97dfa9c8ecd78df822c04269ab_FORMATO.png",73619,23,266,"ata","Nulo",0.8,4.61,-0.06,1.24,"Fluminense",2019
"513","Lucas Veríssimo da Silva","lucas-verissimo","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2019/05/09/77ef73e05fe5f4a5bcbf11b7577516d4_FORMATO.png",93368,23,277,"zag","Provável",0,8.65,0,3.63,"Santos",2019
"514","Francinilson Santos Meireles","maranhao","Maranhão","https://s.glbimg.com/es/sde/f/2019/08/16/a83ba6d1335bae5be0bf59085ad262c8_FORMATO.png",73513,23,341,"ata","Nulo",0,3.04,0,1.58,"CSA",2019
"515","Glédson Ribeiro dos Santos","gledson","Glédson","https://s.glbimg.com/es/sde/f/2019/02/18/c6d4b90211065258bf950d6d8491a977_FORMATO.png",73533,23,314,"gol","Nulo",0,2.69,0,2,"Avaí",2019
"516","José Rogério de Oliveira","rogerio","Rogério","https://s.glbimg.com/es/sde/f/2019/02/27/92700f5dfefdb214d227ca999caedfb3_FORMATO.png",73540,23,265,"ata","Nulo",0,9.4,0,2.95,"Bahia",2019
"517","Mateus da Silva Vital Assumpção","mateus-vital","Mateus Vital","https://s.glbimg.com/es/sde/f/2019/05/23/3173cd42fd63f03aecc0aa9d2b3fb706_FORMATO.png",93108,23,264,"mei","Provável",1.9,7.25,0.28,4.26,"Corinthians",2019
"518","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2019/04/01/c8c4cd4fac733c4fba030044eefbd05a_FORMATO.png",73620,23,276,"zag","Provável",2.8,7.53,-0.07,3.14,"São Paulo",2019
"519","Jobson Souza Santos","jobson","Jobson","https://s.glbimg.com/es/sde/f/2019/09/21/78ffca0f8c20a94cf8b5e9109bea47c6_FORMATO.png",93377,23,277,"mei","Nulo",0,4,0,0,"Santos",2019
"520","Ronaldo da Silva Souza","ronaldo","Ronaldo","https://s.glbimg.com/es/sde/f/2019/07/19/83ab7827bcb96302e51df4217de3e45a_FORMATO.png",92981,23,265,"mei","Nulo",0,4.26,0,3.24,"Bahia",2019
"521","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2019/07/16/4167381432d7908874cb17eaac12b616_FORMATO.png",73721,23,263,"mei","Nulo",0,3.72,0,0.47,"Botafogo",2019
"522","Luis Otavio Bonilha de Oliveira Santos","nene-bonilha","Nenê Bonilha","https://s.glbimg.com/es/sde/f/2019/07/21/06edeac8d4c973d330e8be3fdad18607_FORMATO.png",73608,23,356,"mei","Contundido",0,2.41,0,0.3,"Fortaleza",2019
"523","Pedro Rocha Neves","pedro-rocha","Pedro Rocha","https://s.glbimg.com/es/sde/f/2019/08/10/ee42a8e4d56c93201de03d1c37091827_FORMATO.png",90302,23,283,"ata","Nulo",0,10.48,0,3.12,"Cruzeiro",2019
"524","Deyverson Brum Silva Acosta","deyverson","Deyverson","https://s.glbimg.com/es/sde/f/2019/01/14/3437ba3702c7494eee6e3469ceacfe97_FORMATO.jpeg",92708,23,275,"ata","Suspenso",-0.1,9.39,-0.45,3.61,"Palmeiras",2019
"525","Gilberto dos Santos Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2019/03/26/e60267387b772e4aca726b4377fab481_FORMATO.png",73789,23,290,"mei","Provável",3.7,3.4,0.18,2.99,"Goiás",2019
"526","Leonardo de Souza Sena","leo-sena","Léo Sena","https://s.glbimg.com/es/sde/f/2019/03/26/dbb9320b8d6aae993c9a2f2f65c761ee_FORMATO.png",90572,23,290,"mei","Provável",3.2,8.36,-0.29,4.69,"Goiás",2019
"527","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2019/04/26/ed48caa8134e11a7c39b6c0d1b2146a7_FORMATO.png",73800,23,262,"zag","Nulo",10.5,10.09,1.03,4.01,"Flamengo",2019
"528","Moisés Roberto Barbosa","moises","Moisés","https://s.glbimg.com/es/sde/f/2019/02/27/931ddb4d808eb623c3d496fb36bea54e_FORMATO.png",90444,23,265,"lat","Provável",1.9,13.59,-0.5,5.71,"Bahia",2019
"529","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png",90309,23,283,"ata","Provável",-0.6,4.46,0,1.18,"Cruzeiro",2019
"530","Luiz Fernando Moraes dos Santos","luiz-fernando","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2018/05/17/555bb7e98091372b0b633a3623d5b40d_FORMATO.png",90715,23,263,"mei","Provável",1.5,4.17,-0.05,1.35,"Botafogo",2019
"531","Jean Cléber Santos da Silva","jean-cleber","Jean Cléber","https://s.glbimg.com/es/sde/f/2019/07/08/5670e68dc69e316eb45de8decf7fa03a_FORMATO.png",73858,23,341,"mei","Nulo",4.3,3,1.32,0.92,"CSA",2019
"532","Elias Martello Curzel","elias","Elias","https://s.glbimg.com/es/sde/f/2019/08/27/71c266576a9e933563a3edce07354030_FORMATO.png",90843,23,315,"gol","Nulo",0,2,0,0,"Chapecoense",2019
"533","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2019/03/28/2438d7ca6b16c454a1fc9ccb45ec389d_FORMATO.png",73974,23,277,"mei","Nulo",1.5,5.02,-0.69,2.79,"Santos",2019
"534","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2019/09/19/5713b43cf674fc15a512f9431af9e7c1_FORMATO.png",73896,23,282,"ata","Nulo",0,11.16,0,2.36,"Atlético-MG",2019
"535","Marco Gastón Rubén Rodríguez","marco-ruben","Marco Ruben","https://s.glbimg.com/es/sde/f/2019/03/31/f20966ed6b70c83b4d440ca5028a8ee4_FORMATO.png",73741,23,293,"ata","Nulo",0,13.9,0,4.09,"Athlético-PR",2019
"536","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2019/02/04/d5a1e093c0e8dfd5ead943946e093661_FORMATO.png",90768,23,283,"zag","Provável",-1.1,4.44,-0.28,2.96,"Cruzeiro",2019
"537","Willian Klaus","klaus","Klaus","https://s.glbimg.com/es/sde/f/2019/09/12/2328c5e0200e041d82285e028a362d33_FORMATO.png",90846,23,285,"zag","Nulo",0,3.19,0,1.37,"Internacional",2019
"538","Yuri Oliveira Lima","yuri-lima","Yuri Lima","https://s.glbimg.com/es/sde/f/2019/08/06/16f2189da0bf99090e0ae2773d4076eb_FORMATO.png",90569,23,266,"mei","Provável",0,2.58,0,0.54,"Fluminense",2019
"539","Carlos Eduardo Ferreira de Souza","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2019/01/14/065996f5e53a936d45d1b737405dfb27_FORMATO.jpeg",90917,23,275,"ata","Nulo",0,3.14,0,-0.1,"Palmeiras",2019
"540","Roberto Junior Fernández Torres","gatito-fernandez","Gatito Fernández","https://s.glbimg.com/es/sde/f/2019/09/19/70ca98c30fcb2c5e072b2494089c9fa5_FORMATO.png",74061,23,263,"gol","Nulo",1,8.87,-0.51,4.63,"Botafogo",2019
"541","William de Oliveira Pottker","william-pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,23,285,"ata","Nulo",0,9.48,0,5.02,"Internacional",2019
"542","Max Alexandre dos Santos Silva","max","Max","https://s.glbimg.com/es/sde/f/2019/02/27/1742dc16d6ca6bb28a57dbd1123a9069_FORMATO.png",94982,23,265,"mei","Nulo",0,1,0,0,"Bahia",2019
"543","Jean Paulo Fernandes Filho","jean","Jean","https://s.glbimg.com/es/sde/f/2019/04/01/0ed07c98bf47b8fa29fdb379eabb0c31_FORMATO.png",90933,23,276,"gol","Nulo",0,3.32,0,-2,"São Paulo",2019
"544","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2019/04/26/cfed24bcffd157785687c5223fdb1106_FORMATO.png",73992,23,262,"lat","Nulo",0,3.98,0,1.41,"Flamengo",2019
"545","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2019/03/30/53ad5d19d960420d8a169d449092cfdf_FORMATO.png",78077,23,293,"lat","Suspenso",0.6,5.68,-0.43,3.87,"Athlético-PR",2019
"546","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2019/04/26/c90b6f282ed66e95550b8b12c749706c_FORMATO.png",78086,23,262,"gol","Nulo",0,6.1,0,4.62,"Flamengo",2019
"547","Jefferson Junio Antonio da Silva","jefferson","Jefferson","https://s.glbimg.com/es/sde/f/2019/08/16/99966209d47d25a71d37b4e2176290ee_FORMATO.png",95220,23,290,"lat","Provável",4.9,12.04,0.43,4.97,"Goiás",2019
"548","Thalles Gabriel Morais dos Reis","thalles","Thalles","https://s.glbimg.com/es/sde/f/2019/03/26/56b3e518112fea200bbd74d9de3a5289_FORMATO.png",95222,23,290,"mei","Nulo",0,2,0,0,"Goiás",2019
"549","Everaldo Stum","everaldo","Everaldo","https://s.glbimg.com/es/sde/f/2019/03/28/06c711b652c1c301dcb21fa9dc4a4b81_FORMATO.png",78117,23,315,"ata","Provável",1.1,15.91,-0.19,4.73,"Chapecoense",2019
"550","Matheus Barbosa Teixeira","matheus-barbosa","Matheus Barbosa","https://s.glbimg.com/es/sde/f/2019/03/25/1566120db01ce074100b649a154a6290_FORMATO.png",74069,23,314,"mei","Nulo",0,3.75,-0.33,2.02,"Avaí",2019
"551","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2019/03/29/67d058ae9f531a675de3f44a9bb2735b_FORMATO.png",74140,23,265,"mei","Provável",4,6.73,-1.41,3.32,"Bahia",2019
"552","José Marcos Alves Luis","ze-marcos","Zé Marcos","https://s.glbimg.com/es/sde/f/2019/09/15/c12ad68fb8f09f9fb0fa4be55d3cf4c2_FORMATO.png",90943,23,314,"zag","Nulo",0,0.77,0,-0.1,"Avaí",2019
"553","Matheus Lucas Jacintho Ferreira","matheus-lucas","Matheus Lucas","https://s.glbimg.com/es/sde/f/2019/09/19/65cd9edd995af75682ea42a1399e9c66_FORMATO.png",95246,23,314,"ata","Nulo",0,1,0,0,"Avaí",2019
"554","Claudio Winck Neto","claudio-winck","Claudio Winck","https://s.glbimg.com/es/sde/f/2019/02/04/4412c9f53c873f0f2ce2b2038d648bbf_FORMATO.jpeg",74074,23,267,"lat","Nulo",0,4.01,0,2.15,"Vasco",2019
"555","Luis Antônio da Rocha Júnior","juninho-capixaba","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2018/07/25/49d7d2f3cc1d0ef8b78666c591c1128d_FORMATO.png",94968,23,284,"lat","Nulo",0,7.25,0,3.54,"Grêmio",2019
"556","Vagner Antônio Brandalise","vagner","Vagner","https://s.glbimg.com/es/sde/f/2019/05/08/f2f7ed3e3f857655c8c5e56733e7aa3d_FORMATO.png",78151,23,315,"gol","Contundido",0,4,0,0,"Chapecoense",2019
"557","Luis Manuel Orejuela García","orejuela","Orejuela","https://s.glbimg.com/es/sde/f/2019/03/31/bab8422e33f99d2553b8c998855973de_FORMATO.png",95352,23,283,"lat","Nulo",-0.2,5.03,-0.28,2.41,"Cruzeiro",2019
"558","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2019/07/01/1eecca318970c97227763ef6d9c7a67b_FORMATO.png",75295,23,285,"ata","Nulo",1.7,11.76,0.72,3.69,"Internacional",2019
"559","Eduardo Kunde","kunde","Kunde","https://s.glbimg.com/es/sde/f/2019/03/25/c4c9c869583e3c80724d1cea7d6dbbc9_FORMATO.png",95476,23,314,"zag","Nulo",0,0.75,0,0.1,"Avaí",2019
"560","Marco Antônio Rosa Furtado Júnior","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2019/03/29/bb54c58fde4944da79ee5a0a033c3477_FORMATO.png",94975,23,265,"mei","Nulo",0,3,0,0,"Bahia",2019
"561","Matheus Sousa de Jesus","matheus-jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2019/05/09/e71fd15038b4159201c4558cc307a573_FORMATO.png",95335,23,264,"mei","Nulo",0,4.92,0,2.2,"Corinthians",2019
"562","Derlis Alberto González Galeano","derlis-gonzalez","Derlis González","https://s.glbimg.com/es/sde/f/2018/08/02/82821b03d402e292e2c9436d34a6f1b3_FORMATO.png",75372,23,277,"ata","Nulo",0,1,0,0.58,"Santos",2019
"563","José Joaquim de Carvalho","zeca","Zeca","https://s.glbimg.com/es/sde/f/2019/09/06/dbf34ebaef4e5810e0d84de12e286859_FORMATO.png",94976,23,290,"ata","Nulo",0,1,0,0,"Goiás",2019
"564","Fernando Uribe Hincapié","uribe","Uribe","https://s.glbimg.com/es/sde/f/2019/05/30/b108b602d840b36b81509e4c29870b37_FORMATO.png",78415,23,277,"ata","Nulo",0,3.98,0,-0.14,"Santos",2019
"565","Gregore de Magalhães da Silva","gregore","Gregore","https://s.glbimg.com/es/sde/f/2019/03/29/6ad2ae60d8a847b0dcfc712888763ff8_FORMATO.png",95464,23,265,"mei","Provável",4.2,10.23,0.46,2.19,"Bahia",2019
